Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
ERX24,2024-11-11,3214.5,3408.5,3132.5,3395,425,+14.31%,14633,10510
ERX24,2024-11-12,3384,3483.5,3237,3312.5,-82.5,-2.43%,11464,10781
ERX24,2024-11-13,3301,3364,3141,3189,-123.5,-3.73%,9533,11088
ERX24,2024-11-14,3194.5,3267,3074,3116,-73.,-2.29%,6880,10908
ERX24,2024-11-15,3101.5,3148.5,3028.5,3109,-7.,-0.22%,5126,10874
ERX24,2024-11-18,3094.5,3219.5,3065,3175,66,+2.12%,8293,11536
ERX24,2024-11-19,3165.5,3248,3087.5,3120.5,-54.5,-1.72%,6603,11944
ERX24,2024-11-20,3114,3181,3044,3087.5,-33.,-1.06%,9418,11290
ERX24,2024-11-21,3090,3413.5,3045.5,3380,292.5,+9.47%,16614,13043
ERX24,2024-11-22,3401.5,3446,3275.5,3306.5,-73.5,-2.17%,13325,13251
ERX24,2024-11-25,3379.5,3558,3313,3511.5,205,+6.20%,22604,14546
ERZ24,2024-11-26,3514.5,3523,3300.5,3370.5,-141.,-4.02%,16159,14110
ERZ24,2024-11-27,3370,3711,3349,3696,325.5,+9.66%,17911,15347
ERZ24,2024-11-29,3721.5,3757.5,3589,3641,-55.,-1.49%,5740,14420
ERZ24,2024-12-02,3776,3816.5,3599,3661,20,+0.55%,6807,14622
ERZ24,2024-12-03,3661,3722,3540.5,3647.5,-13.5,-0.37%,5697,14798
ERZ24,2024-12-04,3672,3949,3653.5,3931,283.5,+7.77%,13443,16505
ERZ24,2024-12-05,3897,4019.5,3820,3865.5,-65.5,-1.67%,11603,17444
ERZ24,2024-12-06,3848.5,4143.5,3804,4095.5,230,+5.95%,14630,18843
ERZ24,2024-12-09,4046,4055,3498.5,3775,-320.5,-7.83%,13377,18064
ERZ24,2024-12-10,3747,3812,3541.5,3682,-93.,-2.46%,12847,18762
ERZ24,2024-12-11,3675,3874,3592,3868.5,186.5,+5.07%,9309,20225
ERZ24,2024-12-12,3868.5,4015,3829,3906.5,38,+0.98%,8412,20445
ERZ24,2024-12-13,3901.5,3993.5,3875,3940,33.5,+0.86%,8468,20816
ERZ24,2024-12-16,3924,4136.5,3897.5,4073,133,+3.38%,16336,21863
ERZ24,2024-12-17,4056,4062.5,3933,3956,-117.,-2.87%,13003,22486
ERZ24,2024-12-18,3901,3930,3646.5,3701.5,-254.5,-6.43%,17041,22287
ERZ24,2024-12-19,3688.5,3731.5,3329,3382,-319.5,-8.63%,26057,21540
ERZ24,2024-12-20,3457.5,3505.5,3106.5,3448,66,+1.95%,24159,20607
ERF25,2024-12-23,3350,3502.5,3263.5,3452,4,+0.12%,15683,20131
ERF25,2024-12-24,3493,3593,3402.5,3557,105,+3.04%,14697,19754
ERF25,2024-12-26,3532.5,3565.5,3339,3364.5,-192.5,-5.41%,11997,18613
ERF25,2024-12-27,3376.5,3481.5,3334.5,3366,1.5,+0.04%,4628,17665
ERF25,2024-12-30,3369.5,3466,3325.5,3428.5,62.5,+1.86%,6099,17660
ERF25,2024-12-31,3386,3484,3339.5,3381.5,-47.,-1.37%,5297,17440
ERF25,2025-01-02,3384,3542.5,3373,3488,106.5,+3.15%,6821,18009
ERF25,2025-01-03,3473.5,3670,3451,3640.5,152.5,+4.37%,7474,18847
ERF25,2025-01-06,3706.5,3782.5,3644,3718,77.5,+2.13%,6565,18754
ERF25,2025-01-07,3717.5,3733.5,3376.5,3406.5,-311.5,-8.38%,14049,18026
ERF25,2025-01-08,3410,3428.5,3220.5,3298,-108.5,-3.19%,7343,17389
ERF25,2025-01-09,3342.5,3369,3172,3206.5,-91.5,-2.77%,4416,17074
ERF25,2025-01-10,3233,3343,3210.5,3277.5,71,+2.21%,6066,16948
ERF25,2025-01-13,3252,3359,2927,3101,-176.5,-5.39%,13097,16920
ERF25,2025-01-14,3149.5,3270.5,3138,3235.5,134.5,+4.34%,9208,17427
ERF25,2025-01-15,3255.5,3497,3201,3452.5,217,+6.71%,10710,18832
ERF25,2025-01-16,3449,3480.5,3276,3352,-100.5,-2.91%,8367,18464
ERF25,2025-01-17,3312.5,3549.5,3305.5,3532.5,180.5,+5.38%,10482,19761
ERF25,2025-01-21,3270.5,3467,3151,3321.5,-211.,-5.97%,22952,20128
ERF25,2025-01-22,3334.5,3379,3246.5,3265,-56.5,-1.70%,6316,20456
ERF25,2025-01-23,3245,3311,3186.5,3251.5,-13.5,-0.41%,12812,21388
ERF25,2025-01-24,3322,3436,3281.5,3335.5,84,+2.58%,18287,21771
ERF25,2025-01-27,3289.5,3289.5,3024,3147.5,-188.,-5.64%,22654,20547
ERG25,2025-01-28,3204.5,3255.5,3082,3122.5,-25.,-0.79%,17498,19883
ERG25,2025-01-29,3119,3214,3080.5,3166.5,44,+1.41%,19461,20669
ERG25,2025-01-30,3170,3316.5,3121.5,3257.5,91,+2.87%,14247,19181
ERG25,2025-01-31,3290,3473,3237,3346.5,89,+2.73%,11373,20333
ERG25,2025-02-03,2884,2888,2222,2722.5,-624.,-18.65%,34853,22314
ERG25,2025-02-04,2890,2911.5,2656,2755.5,33,+1.21%,11176,22276
ERG25,2025-02-05,2701,2843.5,2698,2775,19.5,+0.71%,5290,22001
ERG25,2025-02-06,2774,2875.5,2687.5,2732.5,-42.5,-1.53%,6028,20971
ERG25,2025-02-07,2717.5,2814.5,2587,2592,-140.5,-5.14%,8735,20298
ERG25,2025-02-10,2629,2707,2571.5,2698,106,+4.09%,6231,20799
ERG25,2025-02-11,2670,2738,2591.5,2604,-94.,-3.48%,7800,20262
ERG25,2025-02-12,2591.5,2705.5,2555,2689,85,+3.26%,9406,20512
ERG25,2025-02-13,2737,2769,2621,2663,-26.,-0.97%,7663,20281
ERG25,2025-02-14,2681,2803,2674,2736,73,+2.74%,9776,21381
ERG25,2025-02-18,2696,2859,2608.5,2631,-105.,-3.84%,18523,21214
ERG25,2025-02-19,2655.5,2742.5,2655.5,2725,94,+3.57%,10502,22780
ERG25,2025-02-20,2727,2776.5,2710.5,2755,30,+1.10%,7528,24015
ERG25,2025-02-21,2738.5,2852.5,2610,2626,-129.,-4.68%,26394,22899
ERG25,2025-02-24,2796.5,2862.5,2622.5,2641,15,+0.57%,21477,20663
ERH25,2025-02-25,2535,2560,2335.5,2508.5,-132.5,-5.02%,31182,20133
ERH25,2025-02-26,2520.5,2539,2266,2348,-160.5,-6.40%,26915,19832
ERH25,2025-02-27,2359,2390.5,2237,2265.5,-82.5,-3.51%,13229,19449
ERH25,2025-02-28,2299,2323,2084.5,2233,-32.5,-1.43%,12007,18588
ERH25,2025-03-03,2546.5,2566,2105,2136.5,-96.5,-4.32%,12384,18476
ERH25,2025-03-04,2168,2230.5,2004,2151,14.5,+0.68%,10667,18575
ERH25,2025-03-05,2180.5,2282,2164.5,2243,92,+4.28%,7786,18676
ERH25,2025-03-06,2250,2329,2183.5,2208.5,-34.5,-1.54%,8191,18441
ERH25,2025-03-07,2220,2267.5,2109,2164,-44.5,-2.01%,12859,18606
ERH25,2025-03-10,2021.5,2156.5,1814.5,1867.5,-296.5,-13.70%,23648,19127
ERH25,2025-03-11,1887.5,1968.5,1755.5,1957.5,90,+4.82%,12210,19269
ERH25,2025-03-12,1948,1962.5,1833.5,1884,-73.5,-3.75%,11720,19690
ERH25,2025-03-13,1901,1934,1824,1853,-31.,-1.65%,6378,19473
ERH25,2025-03-14,1860,1950,1860,1939,86,+4.64%,8396,18955
ERH25,2025-03-17,1896,1956.5,1873,1945.5,6.5,+0.34%,7888,19238
ERH25,2025-03-18,1942,1945.5,1872,1905,-40.5,-2.08%,8757,18806
ERH25,2025-03-19,1911,2065.5,1910.5,2034.5,129.5,+6.80%,15287,19012
ERH25,2025-03-20,2052.5,2073,1953.5,1975,-59.5,-2.92%,11763,18578
ERH25,2025-03-21,1975,1997.5,1936.5,1974.5,-0.5,-0.03%,13666,18214
ERH25,2025-03-24,1995,2105,1977.5,2091.5,117,+5.93%,21185,18504
ERJ25,2025-03-25,2095.5,2109,2049.5,2087.5,-4.,-0.19%,15909,18842
ERJ25,2025-03-26,2080,2090,1991,2010.5,-77.,-3.69%,18978,18969
ERJ25,2025-03-27,2015,2048.5,1996.5,2013.5,3,+0.15%,10620,18300
ERJ25,2025-03-28,2025.5,2028,1868,1877.5,-136.,-6.75%,10178,16584
ERJ25,2025-03-31,1811,1862.5,1775.5,1834,-43.5,-2.32%,9596,16400
ERJ25,2025-04-01,1827,1936.5,1822.5,1919.5,85.5,+4.66%,10321,16906
ERJ25,2025-04-02,1925,1966,1860.5,1923,3.5,+0.18%,8753,16535
ERJ25,2025-04-03,1870.5,1871.5,1755.5,1790.5,-132.5,-6.89%,11832,16149
ERJ25,2025-04-04,1817,1841.5,1763.5,1816.5,26,+1.45%,13231,15778
ERJ25,2025-04-07,1587.5,1641,1423,1548.5,-268.,-14.75%,25401,15040
ERJ25,2025-04-08,1575.5,1622,1456.5,1465.5,-83.,-5.36%,13852,14944
ERJ25,2025-04-09,1478.5,1682.5,1386,1645.5,180,+12.28%,19769,14809
ERJ25,2025-04-10,1675.5,1690,1474.5,1514,-131.5,-7.99%,20852,14560
ERJ25,2025-04-11,1527,1594,1506.5,1568,54,+3.57%,9868,13931
ERJ25,2025-04-14,1601,1694,1584.5,1640.5,72.5,+4.62%,10865,14292
ERJ25,2025-04-15,1625.5,1663.5,1590,1611,-29.5,-1.80%,6733,14338
ERJ25,2025-04-16,1602.5,1615.5,1539.5,1590,-21.,-1.30%,13209,14315
ERJ25,2025-04-17,1596,1620,1564,1583.5,-6.5,-0.41%,12799,14475
ERJ25,2025-04-21,1589.5,1661.5,1564,1573,-10.5,-0.66%,22828,13739
ERJ25,2025-04-22,1577,1733.5,1537.5,1702,129,+8.20%,30592,15457
ERK25,2025-04-23,1775,1851,1756,1804,102,+5.99%,23373,14689
ERK25,2025-04-24,1811,1825,1740,1779,-25.,-1.39%,12400,13610
ERK25,2025-04-25,1778.5,1844.5,1753.5,1818.5,39.5,+2.22%,7056,13372
ERK25,2025-04-28,1819.5,1842.5,1758,1809.5,-9.,-0.49%,7997,13306
ERK25,2025-04-29,1808,1858,1801,1835.5,26,+1.44%,7369,13667
ERK25,2025-04-30,1812.5,1830.5,1744,1799,-36.5,-1.99%,8680,13564
ERK25,2025-05-01,1806,1889.5,1802,1859,60,+3.34%,9511,14233
ERK25,2025-05-02,1856,1883.5,1826,1853.5,-5.5,-0.30%,5883,14355
ERK25,2025-05-05,1850,1850,1789,1823,-30.5,-1.65%,6846,13844
ERK25,2025-05-06,1824,1841,1757,1792,-31.,-1.70%,6498,13573
ERK25,2025-05-07,1784,1860,1784,1804,12,+0.67%,10937,13718
ERK25,2025-05-08,1809,2208.5,1806.5,2129,325,+18.02%,22610,16187
ERK25,2025-05-09,2190,2501,2177.5,2342.5,213.5,+10.03%,22113,16414
ERK25,2025-05-12,2522.5,2633.5,2419.5,2470,127.5,+5.44%,21696,17749
ERK25,2025-05-13,2486,2751,2427,2702.5,232.5,+9.41%,17427,19714
ERK25,2025-05-14,2705,2736,2557.5,2613.5,-89.,-3.29%,13091,19118
ERK25,2025-05-15,2613.5,2656.5,2487.5,2538,-75.5,-2.89%,13718,18834
ERK25,2025-05-16,2543,2658,2527,2603.5,65.5,+2.58%,9920,19273
ERK25,2025-05-19,2426,2554.5,2343.5,2528,-75.5,-2.90%,17695,19456
ERK25,2025-05-20,2528,2595.5,2450.5,2511,-17.,-0.67%,13298,20036
ERK25,2025-05-21,2518.5,2624.5,2458,2520.5,9.5,+0.38%,19167,20473
ERK25,2025-05-22,2517,2700,2508,2639,118.5,+4.70%,18442,21749
ERK25,2025-05-23,2643.5,2740.5,2506,2565,-74.,-2.80%,24338,21428
ERK25,2025-05-27,2523.5,2719,2513.5,2690,125,+4.87%,39557,23392
ERM25,2025-05-28,2691,2714,2635,2643.5,-46.5,-1.73%,28456,22727
ERM25,2025-05-29,2689,2813.5,2638.5,2669,25.5,+0.96%,21667,22527
ERM25,2025-05-30,2680,2688.5,2553.5,2590.5,-78.5,-2.94%,11963,21437
ERM25,2025-06-02,2552.5,2582,2488.5,2548,-42.5,-1.64%,9109,21700
ERM25,2025-06-03,2571.5,2673,2571,2640,92,+3.61%,9194,22164
ERM25,2025-06-04,2610,2697,2599,2641,1,+0.04%,7714,22497
ERM25,2025-06-05,2633,2660,2406,2540,-101.,-3.82%,15753,20849
ERM25,2025-06-06,2443,2545.5,2395,2497,-43.,-1.69%,11013,21026
ERM25,2025-06-09,2544,2606,2487,2593,96,+3.84%,10451,21557
ERM25,2025-06-10,2654,2819.5,2653,2785.5,192.5,+7.42%,20389,23387
ERM25,2025-06-11,2790.5,2891.5,2767.5,2824,38.5,+1.38%,14222,24210
ERM25,2025-06-12,2788,2797,2629.5,2704.5,-119.5,-4.23%,12831,23315
ERM25,2025-06-13,2645.5,2670,2445.5,2535.5,-169.,-6.25%,26771,22665
ERM25,2025-06-16,2527,2687.5,2522.5,2666.5,131,+5.17%,12347,23557
ERM25,2025-06-17,2660,2667,2459.5,2535.5,-131.,-4.91%,22869,23715
ERM25,2025-06-18,2526.5,2553.5,2471,2497,-38.5,-1.52%,11646,24155
ERM25,2025-06-20,2533,2575,2371.5,2418.5,-78.5,-3.14%,26284,24986
ERM25,2025-06-23,2186,2382,2175,2315.5,-103.,-4.26%,37253,27007
ERM25,2025-06-24,2346.5,2485,2344,2436.5,121,+5.23%,32247,27869
ERN25,2025-06-25,2459,2489,2408.5,2450.5,14,+0.57%,27454,25886
ERN25,2025-06-26,2446,2539.5,2426,2452.5,2,+0.08%,13101,25234
ERN25,2025-06-27,2428.5,2482,2399,2429,-23.5,-0.96%,7912,24456
ERN25,2025-06-30,2455,2542,2446.5,2532,103,+4.24%,10347,24727
ERN25,2025-07-01,2507.5,2516,2404,2417,-115.,-4.54%,10642,24314
ERN25,2025-07-02,2415.5,2623,2383.5,2620.5,203.5,+8.42%,15388,25761
ERN25,2025-07-03,2612.5,2651.5,2571.5,2600.5,-20.,-0.76%,9207,25550
ERN25,2025-07-07,2594,2613,2522,2553,-47.5,-1.83%,10465,24929
ERN25,2025-07-08,2552,2639.5,2531.5,2621,68,+2.66%,10385,25914
ERN25,2025-07-09,2624,2808,2599,2776.5,155.5,+5.93%,16523,27779
ERN25,2025-07-10,2769,2853.5,2768.5,2829,52.5,+1.89%,13324,28852
ERN25,2025-07-11,2988,3054,2925,3022,193,+6.82%,26104,30509
ERN25,2025-07-14,2977,3095.5,2950,3009.5,-12.5,-0.41%,14245,30568
ERN25,2025-07-15,3022.5,3110,2945,3052,42.5,+1.41%,18197,30812
ERN25,2025-07-16,3090,3437,3080,3392.5,340.5,+11.16%,32122,35103
ERN25,2025-07-17,3384,3495,3324.5,3423,30.5,+0.90%,28690,35422
ERN25,2025-07-18,3476,3684.5,3461.5,3557,134,+3.91%,45063,37218
ERN25,2025-07-21,3780,3865.5,3690,3739,182,+5.12%,45970,41636
ERN25,2025-07-22,3756,3805.5,3624,3677.5,-61.5,-1.64%,42186,38612
ERQ25,2025-07-23,3758,3809,3584,3627.5,-50.,-1.36%,43834,37433
ERQ25,2025-07-24,3634,3816.5,3550.5,3782,154.5,+4.26%,30694,38040
ERQ25,2025-07-25,3768.5,3790.5,3617.5,3679,-103.,-2.72%,16853,35012
ERQ25,2025-07-28,3870,3979,3783,3823,144,+3.91%,15958,34451
ERQ25,2025-07-29,3823,3920,3744,3789.5,-33.5,-0.88%,15091,33821
ERQ25,2025-07-30,3806,3861.5,3701,3782.5,-7.,-0.18%,13070,33277
ERQ25,2025-07-31,3788,3907,3736.5,3758,-24.5,-0.65%,13756,32903
ERQ25,2025-08-01,3741,3748.5,3502.5,3528,-230.,-6.12%,29281,30417
ERQ25,2025-08-04,3515.5,3738.5,3494,3690,162,+4.59%,16526,31207
ERQ25,2025-08-05,3737,3758,3570.5,3588,-102.,-2.76%,11853,30265
ERQ25,2025-08-06,3591,3721,3563.5,3705,117,+3.26%,11588,30768
ERQ25,2025-08-07,3691,3908,3665,3893,188,+5.07%,19274,32380
ERQ25,2025-08-08,3900,4098.5,3896,4087.5,194.5,+5.00%,20549,34216
ERQ25,2025-08-11,4251,4391,4185.5,4283,195.5,+4.78%,28556,35326
ERQ25,2025-08-12,4242,4660.5,4215,4547.5,264.5,+6.18%,24251,36936
ERQ25,2025-08-13,4616,4781,4587,4763.5,216,+4.75%,23156,37534
ERQ25,2025-08-14,4750,4825.5,4486.5,4562.5,-201.,-4.22%,29942,36688
ERQ25,2025-08-15,4505.5,4696,4384,4398,-164.5,-3.61%,23903,36913
ERQ25,2025-08-18,4496.5,4551,4236.5,4367,-31.,-0.70%,21175,37474
ERQ25,2025-08-19,4363,4400.5,4117.5,4148,-219.,-5.01%,28762,37381
ERQ25,2025-08-20,4156,4380.5,4070,4356.5,208.5,+5.03%,25751,38608
ERQ25,2025-08-21,4354.5,4389,4212.5,4228.5,-128.,-2.94%,23241,37950
ERQ25,2025-08-22,4243,4882.5,4212,4848,619.5,+14.65%,53703,42977
ERQ25,2025-08-25,4814,4814,4343,4428.5,-419.5,-8.65%,50216,41072
ERU25,2025-08-26,4400,4656,4347,4636,207.5,+4.69%,44655,43853
ERU25,2025-08-27,4650,4702,4549.5,4604.5,-31.5,-0.68%,34208,44336
ERU25,2025-08-28,4557,4671,4456,4476.5,-128.,-2.78%,26707,41872
ERU25,2025-08-29,4512.5,4543.5,4289.5,4362.5,-114.,-2.55%,17657,38798
ERU25,2025-09-02,4480.5,4509.5,4272.5,4284.5,-78.,-1.79%,19614,37915
ERU25,2025-09-03,4342,4514.5,4295.5,4497.5,213,+4.97%,14514,37899
ERU25,2025-09-04,4489,4508,4276.5,4290,-207.5,-4.61%,17118,37278
ERU25,2025-09-05,4329.5,4510.5,4262.5,4346,56,+1.31%,20771,37348
ERU25,2025-09-08,4306.5,4401.5,4292,4301.5,-44.5,-1.02%,13499,37184
ERU25,2025-09-09,4332,4401.5,4285.5,4306,4.5,+0.10%,14066,36993
ERU25,2025-09-10,4314.5,4472.5,4295.5,4333,27,+0.63%,19127,36017
ERU25,2025-09-11,4360.5,4511,4348.5,4443,110,+2.54%,15278,35521
ERU25,2025-09-12,4448,4721.5,4439,4691.5,248.5,+5.59%,19808,38234
ERU25,2025-09-15,4657,4694.5,4479,4507.5,-184.,-3.92%,19116,37754
ERU25,2025-09-16,4536.5,4552.5,4434,4503,-4.5,-0.10%,12096,38209
ERU25,2025-09-17,4518.5,4569,4425,4528.5,25.5,+0.57%,20991,39374
ERU25,2025-09-18,4544,4660,4540,4602,73.5,+1.62%,29259,42073
ERU25,2025-09-19,4604,4636,4441,4447.5,-154.5,-3.36%,29577,42734
ERU25,2025-09-22,4461.5,4483,4040,4139.5,-308.,-6.93%,38958,41034
ERV25,2025-09-23,4227,4265,4149,4184.5,45,+1.09%,36013,42940
ERV25,2025-09-24,4215,4239.5,4107.5,4195,10.5,+0.25%,35800,44105
ERV25,2025-09-25,4180,4197.5,3845.5,3939.5,-255.5,-6.09%,46764,42728
ERV25,2025-09-26,3931.5,4103.5,3879.5,4063,123.5,+3.13%,19073,41621
ERV25,2025-09-29,4078,4269.5,4078,4225.5,162.5,+4.00%,14351,42740
ERV25,2025-09-30,4261,4281.5,4119,4191.5,-34.,-0.80%,11000,43169
ERV25,2025-10-01,4190,4380.5,4150.5,4366.5,175,+4.18%,15173,44421
ERV25,2025-10-02,4344,4557,4340,4537,170.5,+3.90%,16974,45423
ERV25,2025-10-03,4506,4630,4467.5,4553,16,+0.35%,13539,45000
ERV25,2025-10-06,4546,4780,4521,4764.5,211.5,+4.65%,14750,46851
ERV25,2025-10-07,4728.5,4799,4476,4502,-262.5,-5.51%,26451,43251
ERV25,2025-10-08,4520,4582,4438.5,4539.5,37.5,+0.83%,11435,43606
ERV25,2025-10-09,4549.5,4563,4284.5,4352.5,-187.,-4.12%,20992,42222
ERV25,2025-10-10,4366.5,4415.5,3850,4007.5,-345.,-7.93%,28491,42632
ERV25,2025-10-13,4133.5,4313,4059.5,4276,268.5,+6.70%,27907,44067
ERV25,2025-10-14,4281.5,4301,3910.5,4133.5,-142.5,-3.33%,31202,45830
ERV25,2025-10-15,4147,4236.5,3944.5,3996,-137.5,-3.33%,19360,44937
ERV25,2025-10-16,3972,4099,3837,3879.5,-116.5,-2.92%,21498,45212
ERV25,2025-10-17,3896.5,3961.5,3685,3837,-42.5,-1.10%,22748,45119
ERV25,2025-10-20,4004.5,4093,3917.5,3995,158,+4.12%,18463,47094
ERV25,2025-10-21,3990.5,4126.5,3851,4008.5,13.5,+0.34%,25194,48616
ERV25,2025-10-22,3954.5,3961.5,3774.5,3803.5,-205.,-5.11%,22947,49497
ERX25,2025-10-23,3768.5,3960.5,3762.5,3888.5,85,+2.23%,17369,52008
ERX25,2025-10-24,3867,4051.5,3858.5,3957,68.5,+1.76%,30108,52533
ERX25,2025-10-27,4107.5,4286,4107.5,4223,266,+6.72%,41441,52677
ERX25,2025-10-28,4149.5,4204,3985,4062,-161.,-3.81%,39129,53183
ERX25,2025-10-29,4011,4061,3863,3925.5,-136.5,-3.36%,33330,52102
ERX25,2025-10-30,3974.5,3977.5,3690,3705,-220.5,-5.62%,30254,50535
ERX25,2025-10-31,3790.5,3927.5,3779,3909.5,204.5,+5.52%,14526,44808
ERX25,2025-11-03,3879.5,3939,3570.5,3596,-313.5,-8.02%,24797,44573
ERX25,2025-11-04,3607,3666.5,3073,3225.5,-370.5,-10.30%,31826,43229
ERX25,2025-11-05,3246,3496,3178.5,3462.5,237,+7.35%,21045,43670
ERX25,2025-11-06,3438.5,3472.5,3256.5,3314,-148.5,-4.29%,13886,42432
ERX25,2025-11-07,3332,3485.5,3202.5,3475.5,161.5,+4.87%,14788,42992
ERX25,2025-11-10,3599,3670.5,3513.5,3582,106.5,+3.06%,15168,43217
ERX25,2025-11-11,3579.5,3658,3412,3441,-141.,-3.94%,13005,42705
ERX25,2025-11-12,3438,3596.5,3376.5,3421,-20.,-0.58%,14967,41665
ERX25,2025-11-13,3420,3572,3154,3167.5,-253.5,-7.41%,27138,42400
ERX25,2025-11-14,3220.5,3270.5,3071.5,3140,-27.5,-0.87%,22664,41831
ERX25,2025-11-17,3092.5,3226.5,2959.5,3006.5,-133.5,-4.25%,23195,42377
ERX25,2025-11-18,3018,3175.5,2948,3129.5,123,+4.09%,20377,42864
ERX25,2025-11-19,3122.5,3129,2872,2946.5,-183.,-5.85%,32259,42964
ERX25,2025-11-20,2991,3065.5,2792.5,2832.5,-114.,-3.87%,33109,41687
ERX25,2025-11-21,2888,2893,2627.5,2738,-94.5,-3.34%,44935,41158
ERZ25,2025-11-24,2842,3002,2779,2991,253,+9.24%,41935,40515
ERZ25,2025-11-25,2979,2983.5,2866.5,2942.5,-48.5,-1.62%,26777,41364
ERZ25,2025-11-26,2984,3059,2900.5,3041.5,99,+3.36%,22766,41893
ERZ25,2025-11-28,3041,3116,3001.5,3048.5,7,+0.23%,6213,39611
ERZ25,2025-12-01,3061.5,3061.5,2728,2765.5,-283.,-9.28%,23515,37807
ERZ25,2025-12-02,2807,3045,2789,2991.5,226,+8.17%,21786,38895
ERZ25,2025-12-03,3023,3178.5,2997.5,3149.5,158,+5.28%,17847,40112
ERZ25,2025-12-04,3188,3252.5,3079,3150.5,1,+0.03%,12894,40212
ERZ25,2025-12-05,3153,3204.5,2993.5,3029.5,-121.,-3.84%,12946,39478
ERZ25,2025-12-08,3042,3189,3032.5,3143.5,114,+3.76%,12881,40062
ERZ25,2025-12-09,3143.5,3409,3098.5,3336.5,193,+6.14%,19658,42332
ERZ25,2025-12-10,3338,3461,3297,3367,30.5,+0.91%,15139,42364
ERZ25,2025-12-11,3352.5,3361,3153,3230,-137.,-4.07%,16971,41721
ERZ25,2025-12-12,3247,3275.5,3052.5,3088,-142.,-4.40%,14916,41585
ERZ25,2025-12-15,3082,3185.5,2902,2935,-153.,-4.95%,20461,40864
ERZ25,2025-12-16,2953.5,2986,2881,2953.5,18.5,+0.63%,13486,41074
ERZ25,2025-12-17,2960,3034.5,2794.5,2821.5,-132.,-4.47%,27021,41415
ERZ25,2025-12-18,2839,3002.5,2779,2784,-37.5,-1.33%,32364,41796
ERZ25,2025-12-19,2828,3020.5,2810,2998.5,214.5,+7.70%,34837,43227
ERZ25,2025-12-22,2997.5,3080.5,2965.5,2978,-20.5,-0.68%,31474,39507
ERF26,2025-12-23,3020,3052.5,2916.5,2985,7,+0.24%,24905,39065
ERF26,2025-12-24,2974.5,2994.5,2901.5,2953,-32.,-1.07%,10509,38741
ERF26,2025-12-26,2938,3011.5,2904.5,2947,-6.,-0.20%,7998,33653
ERF26,2025-12-29,2958,3074.5,2923.5,2940.5,-6.5,-0.22%,8922,33553
ERF26,2025-12-30,2954,3024,2928.5,2972,31.5,+1.07%,7657,33635
ERF26,2025-12-31,2981.5,3046,2970.5,2987,15,+0.50%,6608,33747
ERF26,2026-01-02,3014.5,3171,3005,3138.5,151.5,+5.07%,19983,36883
ERF26,2026-01-05,3158,3284.5,3148,3259,120.5,+3.84%,18355,38087
ERF26,2026-01-06,3260,3326,3195.5,3257,-2.,-0.06%,13669,37920
ERF26,2026-01-07,3291.5,3319,3132.5,3146.5,-110.5,-3.39%,16248,36991
ERF26,2026-01-08,3157,3191,3056.5,3113,-33.5,-1.06%,10251,37285
ERF26,2026-01-09,3128,3154.5,3061,3076,-37.,-1.19%,10441,37673
ERF26,2026-01-12,3118,3178.5,3068.5,3109.5,33.5,+1.09%,12755,37159
ERF26,2026-01-13,3108,3233,3093,3213.5,104,+3.34%,16801,37336
ERF26,2026-01-14,3329,3419.5,3291,3395,181.5,+5.65%,20464,38646
ERF26,2026-01-15,3352,3401,3280.5,3292.5,-102.5,-3.02%,16885,37184
ERF26,2026-01-16,3318,3335.5,3256.5,3298,5.5,+0.17%,9883,37209
ERF26,2026-01-20,3347.5,3358,2977.5,3003.5,-294.5,-8.93%,30588,36570
ERF26,2026-01-21,2950,3069.5,2864.5,3030.5,27,+0.90%,22306,36388
ERF26,2026-01-22,3013,3039,2904.5,2938.5,-92.,-3.04%,21842,38680
ERF26,2026-01-23,2945,3019,2891.5,2939.5,1,+0.03%,23954,38614
ERF26,2026-01-26,2807,2953,2775,2899.5,-40.,-1.36%,30255,38079
ERF26,2026-01-27,2922.5,3032,2896.5,3022,122.5,+4.22%,34189,40419
ERG26,2026-01-28,3024,3057.5,2994,3022.5,0.5,+0.02%,25107,38627
ERG26,2026-01-29,3032.5,3032.5,2759.5,2810,-212.5,-7.03%,25553,38826
ERG26,2026-01-30,2822,2834,2640,2684.5,-125.5,-4.47%,19222,34523
ERG26,2026-02-02,2308,2405.5,2163,2325,-359.5,-13.39%,34778,33408
ERG26,2026-02-03,2353.5,2366,2114.5,2304.5,-20.5,-0.88%,29958,33723
ERG26,2026-02-04,2238,2300,2079,2174.5,-130.,-5.64%,21087,33695
ERG26,2026-02-05,2122,2176,1828,1868.5,-306.,-14.07%,35954,33528
ERG26,2026-02-06,1872,2100.5,1748.5,2062,193.5,+10.36%,35539,33727
ERG26,2026-02-09,2119.5,2155,2011,2130.5,68.5,+3.32%,16578,34122
ERG26,2026-02-10,2119,2128.5,1993.5,2016.5,-114.,-5.35%,14552,33814
ERG26,2026-02-11,2019,2036,1904.5,1958,-58.5,-2.90%,16342,32268
ERG26,2026-02-12,1958,2004,1899,1917.5,-40.5,-2.07%,11644,32290
ERG26,2026-02-13,1944.5,2077.5,1925,2048,130.5,+6.81%,17637,32588
ERG26,2026-02-17,1977,2025.5,1938.5,1997.5,-50.5,-2.47%,18889,33154
ERG26,2026-02-18,1995,2042.5,1924.5,1939,-58.5,-2.93%,16454,34621
